dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
664,7442,326676,170,4,1542138667,755,1,54,3,32,ACQUIRING,MIXED,24,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.10180664,-1534.03210449,1156.95458984,645.755310059,LHC.BPM.1R5.B1_D,3627.87695312,-1870.28869629,1407.37255859,828.681396484,LHC.BPM.1L5.B2_D,4098.88720703,-1439.09411621,1619.89758301,525.277709961,LHC.BPM.1R5.B2_D,-3703.29370117,-2004.15393066,1439.18701172,747.698608398,266,4,2,0,0,11,50,160
665,7442,326676,170,8,1542138669,269,1,54,3,32,ACQUIRING,MIXED,23,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.41918945,-1534.25756836,1157.21337891,645.884887695,LHC.BPM.1R5.B1_D,3628.21777344,-1869.94836426,1407.56384277,828.50958252,LHC.BPM.1L5.B2_D,4097.47607422,-1438.95532227,1619.3770752,525.104492188,LHC.BPM.1R5.B2_D,-3701.94555664,-2004.38598633,1438.63342285,747.885620117,266,4,2,0,0,11,50,160
666,7442,326676,170,12,1542138670,687,1,54,3,32,ACQUIRING,MIXED,21,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.23095703,-1534.09460449,1203.85961914,563.387817383,LHC.BPM.1R5.B1_D,3627.90625,-1870.0682373,1462.97241211,651.638549805,LHC.BPM.1L5.B2_D,4097.54101562,-1438.86499023,1625.83459473,615.269836426,LHC.BPM.1R5.B2_D,-3702.09008789,-2004.40625,1483.56237793,836.653625488,266,4,2,0,0,11,50,160
667,7442,326676,170,16,1542138672,100,1,54,3,32,ACQUIRING,MIXED,20,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.87207031,-1533.43505859,1203.78894043,563.017944336,LHC.BPM.1R5.B1_D,3627.62524414,-1870.84936523,1462.92138672,651.997070312,LHC.BPM.1L5.B2_D,4097.60742188,-1439.38903809,1625.66125488,615.492248535,LHC.BPM.1R5.B2_D,-3702.05078125,-2003.97399902,1483.41333008,836.499694824,266,4,2,0,0,11,50,160
668,7442,326676,170,20,1542138673,613,1,54,3,32,ACQUIRING,MIXED,18,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.31738281,-1533.36584473,1157.35522461,645.684875488,LHC.BPM.1R5.B1_D,3628.19726562,-1870.90002441,1407.85144043,828.819274902,LHC.BPM.1L5.B2_D,4097.33300781,-1439.09814453,1619.38183594,525.067749023,LHC.BPM.1R5.B2_D,-3701.85473633,-2004.22119141,1438.59106445,747.894104004,266,4,2,0,0,11,50,160
669,7442,326676,170,24,1542138675,25,1,54,3,32,ACQUIRING,MIXED,17,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.71850586,-1533.08459473,1204.10131836,562.79498291,LHC.BPM.1R5.B1_D,3628.49072266,-1871.18139648,1463.14953613,652.216308594,LHC.BPM.1L5.B2_D,4096.99267578,-1439.27124023,1625.38647461,615.635437012,LHC.BPM.1R5.B2_D,-3701.49755859,-2004.00036621,1483.12780762,836.328674316,266,4,2,0,0,11,50,160
670,7442,326676,170,28,1542138676,539,1,54,3,32,ACQUIRING,MIXED,15,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.63256836,-1533.28393555,1203.59204102,562.940917969,LHC.BPM.1R5.B1_D,3627.48681641,-1870.91894531,1462.70324707,651.983703613,LHC.BPM.1L5.B2_D,4098.94482422,-1438.66882324,1626.51635742,615.032653809,LHC.BPM.1R5.B2_D,-3703.44067383,-2004.4675293,1484.23937988,836.805969238,266,4,2,0,0,11,50,160
671,7442,326676,170,32,1542138677,951,1,54,3,32,ACQUIRING,MIXED,14,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.77441406,-1532.93139648,1157.12744141,645.425170898,LHC.BPM.1R5.B1_D,3627.59350586,-1871.28320312,1407.59912109,829.139404297,LHC.BPM.1L5.B2_D,4098.19335938,-1438.98144531,1619.22167969,525.452941895,LHC.BPM.1R5.B2_D,-3702.82714844,-2004.15563965,1438.55187988,747.550415039,266,4,2,0,0,11,50,160
672,7442,326676,170,36,1542138679,472,1,54,3,32,ACQUIRING,MIXED,13,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.53417969,-1533.61340332,1156.92297363,645.675415039,LHC.BPM.1R5.B1_D,3627.38891602,-1870.6394043,1407.41491699,828.860839844,LHC.BPM.1L5.B2_D,4098.41845703,-1438.81738281,1619.91394043,525.154663086,LHC.BPM.1R5.B2_D,-3702.96069336,-2004.39697266,1439.19958496,747.874084473,266,4,2,0,0,11,50,160
673,7442,326676,170,40,1542138680,885,1,54,3,32,ACQUIRING,MIXED,11,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.41162109,-1533.74304199,1203.52258301,563.332885742,LHC.BPM.1R5.B1_D,3627.21557617,-1870.47558594,1462.59899902,651.626037598,LHC.BPM.1L5.B2_D,4098.70849609,-1438.44604492,1626.23168945,614.902770996,LHC.BPM.1R5.B2_D,-3703.2409668,-2004.70373535,1483.92028809,836.914794922,266,4,2,0,0,11,50,160
674,7442,326676,170,44,1542138682,299,1,54,3,32,ACQUIRING,MIXED,10,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.53564453,-1533.7097168,1203.66369629,563.290161133,LHC.BPM.1R5.B1_D,3627.24829102,-1870.53747559,1462.77441406,651.662536621,LHC.BPM.1L5.B2_D,4098.18115234,-1438.02856445,1625.95117188,614.873657227,LHC.BPM.1R5.B2_D,-3702.79101562,-2005.17553711,1483.6159668,836.901550293,266,4,2,0,0,11,50,160
675,7442,326676,170,48,1542138683,813,1,54,3,32,ACQUIRING,MIXED,8,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.7746582,-1533.71618652,1157.07080078,645.70489502,LHC.BPM.1R5.B1_D,3627.46679688,-1870.49938965,1407.44287109,828.850830078,LHC.BPM.1L5.B2_D,4097.52783203,-1438.49584961,1619.26635742,525.22088623,LHC.BPM.1R5.B2_D,-3702.20922852,-2004.85058594,1438.69470215,748.002319336,266,4,2,0,0,11,50,160
676,7442,326676,170,52,1542138685,226,1,54,3,32,ACQUIRING,MIXED,7,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2996.98388672,-1533.80395508,1157.25268555,645.800170898,LHC.BPM.1R5.B1_D,3627.65966797,-1870.39318848,1407.66772461,828.719238281,LHC.BPM.1L5.B2_D,4098.19140625,-1438.47167969,1619.18200684,525.171264648,LHC.BPM.1R5.B2_D,-3702.89794922,-2004.91760254,1438.765625,748.177429199,266,4,2,0,0,11,50,160
677,7442,326676,170,56,1542138686,739,1,54,3,32,ACQUIRING,MIXED,5,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.10644531,-1533.66223145,1203.75134277,563.151306152,LHC.BPM.1R5.B1_D,3627.87548828,-1870.54431152,1462.88256836,651.826782227,LHC.BPM.1L5.B2_D,4097.83056641,-1438.12414551,1626.28259277,614.633850098,LHC.BPM.1R5.B2_D,-3702.50268555,-2005.14648438,1483.78649902,836.963623047,266,4,2,0,0,11,50,160
678,7442,326676,170,60,1542138688,152,1,54,3,32,ACQUIRING,MIXED,4,-0.0240841247141,-0.0518624186516,0.0433422215283,0.0518624186516,-0.0192580968142,0.0,0.0,0.0,0.0240841247141,0,CROSSING,LHC.BPM.1L5.B1_D,-2997.73144531,-1533.90136719,1203.92419434,563.395385742,LHC.BPM.1R5.B1_D,3628.41967773,-1870.39074707,1463.08044434,651.653808594,LHC.BPM.1L5.B2_D,4097.53320312,-1438.57421875,1626.3371582,614.826721191,LHC.BPM.1R5.B2_D,-3702.18969727,-2004.75500488,1483.8170166,836.839538574,266,4,2,0,0,11,50,160
