dummy,fill,run,ls,nb,sec,msec,acqflag,step,beam,ip,scanstatus,plane,progress,nominal_separation,read_nominal_B1sepPlane,read_nominal_B1xingPlane,read_nominal_B2sepPlane,read_nominal_B2xingPlane,set_nominal_B1sepPlane,set_nominal_B1xingPlane,set_nominal_B2sepPlane,set_nominal_B2xingPlane,atlas_totInst,nominal_separation_plane,bpm_5LDOROS_B1Names,bpm_5LDOROS_B1hPos,bpm_5LDOROS_B1vPos,bpm_5LDOROS_B1hErr,bpm_5LDOROS_B1vErr,bpm_5RDOROS_B1Names,bpm_5RDOROS_B1hPos,bpm_5RDOROS_B1vPos,bpm_5RDOROS_B1hErr,bpm_5RDOROS_B1vErr,bpm_5LDOROS_B2Names,bpm_5LDOROS_B2hPos,bpm_5LDOROS_B2vPos,bpm_5LDOROS_B2hErr,bpm_5LDOROS_B2vErr,bpm_5RDOROS_B2Names,bpm_5RDOROS_B2hPos,bpm_5RDOROS_B2vPos,bpm_5RDOROS_B2hErr,bpm_5RDOROS_B2vErr,totsize,publishnnb,datasourceid,algoid,channelid,payloadtype,bstar5,xingHmurad
603,7483,327463,147,16,1543465210,321,1,49,3,32,ACQUIRING,MIXED,45,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2817.18188477,-1511.21337891,1132.24023438,554.431030273,LHC.BPM.1R5.B1_D,3454.84301758,-1763.52526855,1335.10217285,777.228088379,LHC.BPM.1L5.B2_D,4070.24584961,-1470.24865723,1625.40429688,618.467529297,LHC.BPM.1R5.B2_D,-3739.86889648,-1918.98986816,1498.52807617,809.808532715,266,4,2,0,0,11,50,160
604,7483,327463,147,20,1543465211,736,1,49,3,32,ACQUIRING,MIXED,43,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2819.66577148,-1511.49816895,1086.91833496,635.832519531,LHC.BPM.1R5.B1_D,3457.34619141,-1763.27282715,1392.2355957,614.205444336,LHC.BPM.1L5.B2_D,4067.28979492,-1470.49084473,1596.57263184,547.243164062,LHC.BPM.1R5.B2_D,-3736.94824219,-1918.76782227,1448.49816895,705.825256348,266,4,2,0,0,11,50,160
605,7483,327463,147,24,1543465213,249,1,49,3,32,ACQUIRING,MIXED,42,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2820.38745117,-1510.48120117,1085.95080566,635.256225586,LHC.BPM.1R5.B1_D,3457.92651367,-1764.28747559,1391.12097168,614.768188477,LHC.BPM.1L5.B2_D,4066.8984375,-1470.41601562,1597.85437012,547.096618652,LHC.BPM.1R5.B2_D,-3736.66577148,-1918.63659668,1449.86230469,705.768554688,266,4,2,0,0,11,50,160
606,7483,327463,147,28,1543465214,662,1,49,3,32,ACQUIRING,MIXED,40,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2818.07470703,-1509.87036133,1131.95080566,553.726623535,LHC.BPM.1R5.B1_D,3455.62597656,-1764.90600586,1334.85791016,777.964233398,LHC.BPM.1L5.B2_D,4069.43359375,-1469.78881836,1625.84338379,618.061401367,LHC.BPM.1R5.B2_D,-3739.29711914,-1919.39367676,1499.03503418,810.365661621,266,4,2,0,0,11,50,160
607,7483,327463,147,32,1543465216,76,1,49,3,32,ACQUIRING,MIXED,39,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.15795898,-1509.40405273,1130.35107422,553.644775391,LHC.BPM.1R5.B1_D,3451.57275391,-1765.19885254,1333.16577148,777.964111328,LHC.BPM.1L5.B2_D,4074.62304688,-1470.40100098,1628.01672363,618.229675293,LHC.BPM.1R5.B2_D,-3744.26538086,-1918.92419434,1501.25695801,810.194335938,266,4,2,0,0,11,50,160
608,7483,327463,147,36,1543465217,589,1,49,3,32,ACQUIRING,MIXED,37,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2813.26953125,-1509.73571777,1083.78857422,635.234436035,LHC.BPM.1R5.B1_D,3450.85131836,-1764.96496582,1389.06616211,614.813354492,LHC.BPM.1L5.B2_D,4075.81616211,-1470.03186035,1600.71154785,547.131774902,LHC.BPM.1R5.B2_D,-3745.71240234,-1919.1505127,1452.66552734,705.756835938,266,4,2,0,0,11,50,160
609,7483,327463,147,40,1543465219,1,1,49,3,32,ACQUIRING,MIXED,36,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2813.51611328,-1509.73388672,1130.5402832,553.643188477,LHC.BPM.1R5.B1_D,3450.98095703,-1764.88586426,1333.26013184,777.909729004,LHC.BPM.1L5.B2_D,4076.01831055,-1469.5760498,1628.18261719,617.870910645,LHC.BPM.1R5.B2_D,-3745.94067383,-1919.50952148,1501.4432373,810.481811523,266,4,2,0,0,11,50,160
610,7483,327463,147,44,1543465220,516,1,49,3,32,ACQUIRING,MIXED,35,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2813.82275391,-1509.35339355,1130.44116211,553.52557373,LHC.BPM.1R5.B1_D,3451.17504883,-1765.27990723,1333.28588867,778.058105469,LHC.BPM.1L5.B2_D,4074.64086914,-1468.78100586,1627.44274902,617.600280762,LHC.BPM.1R5.B2_D,-3744.38037109,-1920.53356934,1500.61669922,810.781555176,266,4,2,0,0,11,50,160
611,7483,327463,147,48,1543465221,928,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
612,7483,327463,147,52,1543465223,442,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
613,7483,327463,147,56,1543465224,855,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
614,7483,327463,147,60,1543465226,267,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
615,7483,327463,147,64,1543465227,781,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
616,7483,327463,148,4,1543465229,198,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
617,7483,327463,148,8,1543465230,712,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
618,7483,327463,148,12,1543465232,125,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
619,7483,327463,148,16,1543465233,638,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
620,7483,327463,148,20,1543465235,52,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
621,7483,327463,148,24,1543465236,467,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
622,7483,327463,148,28,1543465237,982,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
623,7483,327463,148,32,1543465239,394,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
624,7483,327463,148,36,1543465240,909,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
625,7483,327463,148,40,1543465242,322,1,49,3,32,ACQUIRING,MIXED,34,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2814.359375,-1509.23327637,1084.56054688,634.965881348,LHC.BPM.1R5.B1_D,3451.73657227,-1765.39196777,1389.65222168,615.064941406,LHC.BPM.1L5.B2_D,4073.25073242,-1468.98400879,1599.28637695,546.934509277,LHC.BPM.1R5.B2_D,-3743.23144531,-1920.26220703,1451.38134766,706.052978516,266,4,2,0,0,11,50,160
626,7483,327463,148,44,1543465243,838,1,49,3,32,ACQUIRING,MIXED,11,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2813.28100586,-1511.26037598,1084.16503906,635.763000488,LHC.BPM.1R5.B1_D,3451.15258789,-1763.04968262,1389.44128418,614.138305664,LHC.BPM.1L5.B2_D,4063.50219727,-1471.00415039,1596.00842285,547.300415039,LHC.BPM.1R5.B2_D,-3732.61547852,-1918.14135742,1447.23876953,705.548278809,266,4,2,0,0,11,50,160
627,7483,327463,148,48,1543465245,251,1,49,3,32,ACQUIRING,MIXED,10,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2812.70581055,-1510.90673828,1084.08129883,635.864074707,LHC.BPM.1R5.B1_D,3450.46240234,-1763.31848145,1389.30249023,614.025146484,LHC.BPM.1L5.B2_D,4063.75073242,-1469.85400391,1596.15930176,546.678161621,LHC.BPM.1R5.B2_D,-3733.04321289,-1919.17797852,1447.54125977,706.095092773,266,4,2,0,0,11,50,160
628,7483,327463,148,52,1543465246,663,1,49,3,32,ACQUIRING,MIXED,8,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2812.96606445,-1511.13061523,1129.88256836,554.156799316,LHC.BPM.1R5.B1_D,3450.74902344,-1763.12390137,1332.92871094,777.352600098,LHC.BPM.1L5.B2_D,4064.27807617,-1469.51306152,1623.53173828,618.299316406,LHC.BPM.1R5.B2_D,-3733.6652832,-1919.63330078,1496.98376465,810.285705566,266,4,2,0,0,11,50,160
629,7483,327463,148,56,1543465248,179,1,49,3,32,ACQUIRING,MIXED,7,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2812.16967773,-1510.97155762,1129.46044922,554.239196777,LHC.BPM.1R5.B1_D,3449.81982422,-1763.30029297,1332.45605469,777.292602539,LHC.BPM.1L5.B2_D,4068.02807617,-1469.23791504,1625.46179199,618.144042969,LHC.BPM.1R5.B2_D,-3737.46875,-1919.85144043,1498.89001465,810.50378418,266,4,2,0,0,11,50,160
630,7483,327463,148,60,1543465249,593,1,49,3,32,ACQUIRING,MIXED,6,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2811.99584961,-1510.42407227,1083.74304199,635.227294922,LHC.BPM.1R5.B1_D,3449.64379883,-1763.76745605,1388.91223145,614.590576172,LHC.BPM.1L5.B2_D,4069.99389648,-1469.83752441,1598.75671387,547.092224121,LHC.BPM.1R5.B2_D,-3739.51708984,-1919.34960938,1450.25146484,705.656494141,266,4,2,0,0,11,50,160
631,7483,327463,148,64,1543465251,108,1,49,3,32,ACQUIRING,MIXED,4,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2813.99072266,-1510.56835938,1085.20178223,635.63458252,LHC.BPM.1R5.B1_D,3451.46484375,-1763.71435547,1390.30310059,614.282287598,LHC.BPM.1L5.B2_D,4069.49291992,-1469.28076172,1597.96838379,546.751464844,LHC.BPM.1R5.B2_D,-3738.92480469,-1919.79211426,1449.4050293,705.97833252,266,4,2,0,0,11,50,160
632,7483,327463,149,4,1543465252,523,1,49,3,32,ACQUIRING,MIXED,3,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2818.05102539,-1510.89770508,1132.78845215,554.208068848,LHC.BPM.1R5.B1_D,3455.66137695,-1763.42126465,1335.83032227,777.343933105,LHC.BPM.1L5.B2_D,4066.88012695,-1468.90454102,1623.8269043,617.749572754,LHC.BPM.1R5.B2_D,-3736.3425293,-1920.10205078,1497.2791748,810.780151367,266,4,2,0,0,11,50,160
633,7483,327463,149,8,1543465254,36,1,49,3,32,ACQUIRING,MIXED,1,-0.0240850318223,-0.0596146658063,0.0244202800095,0.0596146658063,-0.0485053099692,0.0,-0.0240850318223,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2820.39453125,-1511.10644531,1087.06652832,635.805358887,LHC.BPM.1R5.B1_D,3458.16381836,-1763.10327148,1392.29907227,614.024597168,LHC.BPM.1L5.B2_D,4065.85888672,-1469.20471191,1597.16784668,546.990234375,LHC.BPM.1R5.B2_D,-3735.35766602,-1920.13244629,1448.63757324,706.003417969,266,4,2,0,0,11,50,160
634,7483,327463,149,32,1543465262,716,1,51,3,32,ACQUIRING,MIXED,2,0.0,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0485053099692,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2794.10351562,-1510.28540039,1121.82763672,553.983947754,LHC.BPM.1R5.B1_D,3474.98193359,-1763.6328125,1343.14990234,777.373352051,LHC.BPM.1L5.B2_D,4070.22436523,-1469.18054199,1625.66931152,617.958251953,LHC.BPM.1R5.B2_D,-3740.43408203,-1919.77868652,1499.16357422,810.561767578,266,4,2,0,0,11,50,160
635,7483,327463,149,36,1543465264,229,1,51,3,32,ACQUIRING,MIXED,1,0.0,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0485053099692,0.0,0.0,0.0,0.0,0,CROSSING,LHC.BPM.1L5.B1_D,-2792.87768555,-1510.04968262,1121.74304199,553.939453125,LHC.BPM.1R5.B1_D,3477.80444336,-1763.98095703,1343.49804688,777.456542969,LHC.BPM.1L5.B2_D,4069.39404297,-1469.45092773,1625.43249512,618.206054688,LHC.BPM.1R5.B2_D,-3739.35620117,-1919.70214844,1498.94433594,810.310180664,266,4,2,0,0,11,50,160
636,7483,327463,149,60,1543465272,918,1,53,3,32,ACQUIRING,MIXED,2,-0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0244202781469,0.0,0.0,0.0,0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2790.78881836,-1511.07092285,1121.04748535,554.331115723,LHC.BPM.1R5.B1_D,3475.39160156,-1762.6965332,1342.60461426,777.042297363,LHC.BPM.1L5.B2_D,4092.39282227,-1469.68017578,1635.56201172,618.255554199,LHC.BPM.1R5.B2_D,-3719.57592773,-1919.38720703,1490.47973633,810.209655762,266,4,2,0,0,11,50,160
637,7483,327463,149,64,1543465274,431,1,53,3,32,ACQUIRING,MIXED,1,-0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0244202781469,0.0,0.0,0.0,0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2790.26025391,-1510.87487793,1120.95593262,554.341552734,LHC.BPM.1R5.B1_D,3474.92553711,-1762.94702148,1342.53759766,777.04699707,LHC.BPM.1L5.B2_D,4095.74975586,-1470.17993164,1635.95410156,618.144287109,LHC.BPM.1R5.B2_D,-3717.78393555,-1918.97290039,1490.14807129,810.397216797,266,4,2,0,0,11,50,160
638,7483,327463,150,4,1543465275,846,1,54,3,32,ACQUIRING,MIXED,73,-0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0244202781469,0.0,0.0,0.0,0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2790.09350586,-1511.11816406,1075.09375,635.697998047,LHC.BPM.1R5.B1_D,3474.73901367,-1762.72119141,1398.71728516,614.073852539,LHC.BPM.1L5.B2_D,4095.67456055,-1469.72192383,1608.7010498,547.059814453,LHC.BPM.1R5.B2_D,-3717.86132812,-1919.33239746,1442.01184082,705.78314209,266,4,2,0,0,11,50,160
639,7483,327463,150,8,1543465277,258,1,54,3,32,ACQUIRING,MIXED,71,-0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0244202781469,0.0,0.0,0.0,0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.73803711,-1511.49023438,1075.7265625,635.756164551,LHC.BPM.1R5.B1_D,3476.4284668,-1762.31860352,1399.41601562,614.082275391,LHC.BPM.1L5.B2_D,4094.86572266,-1469.55273438,1608.19299316,547.023010254,LHC.BPM.1R5.B2_D,-3716.98388672,-1919.44018555,1441.47265625,705.729125977,266,4,2,0,0,11,50,160
640,7483,327463,150,12,1543465278,775,1,54,3,32,ACQUIRING,MIXED,70,-0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0244202781469,0.0,0.0,0.0,0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.18994141,-1511.25524902,1121.1854248,554.394958496,LHC.BPM.1R5.B1_D,3476.1730957,-1762.55627441,1342.96777344,776.918457031,LHC.BPM.1L5.B2_D,4094.46899414,-1469.76977539,1635.52856445,618.226074219,LHC.BPM.1R5.B2_D,-3716.62402344,-1919.18322754,1489.73706055,810.343505859,266,4,2,0,0,11,50,160
641,7483,327463,150,16,1543465280,187,1,54,3,32,ACQUIRING,MIXED,68,-0.0240850318223,-0.0596146658063,0.0485053136945,0.0596146658063,-0.0244202781469,0.0,0.0,0.0,0.0240850318223,0,CROSSING,LHC.BPM.1L5.B1_D,-2791.17260742,-1511.20507812,1121.47338867,554.485961914,LHC.BPM.1R5.B1_D,3475.8984375,-1762.40270996,1343.14282227,776.702148438,LHC.BPM.1L5.B2_D,4095.09887695,-1470.44091797,1635.94543457,618.725402832,LHC.BPM.1R5.B2_D,-3717.12280273,-1918.61523438,1490.08813477,809.857299805,266,4,2,0,0,11,50,160
